fixture_id,pdf,page_no,layout,confidence,reason
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,183,drawing_material_list,medium,MAN catalogue drawing/list page default
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,184,drawing_material_list,medium,MAN catalogue drawing/list page default
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,185,drawing_material_list,medium,MAN catalogue drawing/list page default
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,186,drawing_material_list,medium,MAN catalogue drawing/list page default
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,187,spare_parts_table,high,known-good output rows
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,188,spare_parts_table,high,known-good output rows
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,189,drawing_material_list,medium,MAN catalogue drawing/list page default
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,190,drawing_material_list,medium,MAN catalogue drawing/list page default
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,191,drawing_material_list,medium,MAN catalogue drawing/list page default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,1,drawing_only,medium,cover/title page
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,2,index_page,medium,contents/index table pages
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,3,index_page,medium,contents/index table pages
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,4,index_page,medium,contents/index table pages
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,5,drawing_material_list,high,exploded drawing page
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,6,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,7,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,8,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,9,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,10,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,11,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,12,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,13,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,14,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,15,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,16,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,17,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,18,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,19,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,20,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,21,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,22,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,23,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,24,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,25,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,26,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,27,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,28,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,29,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,30,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,31,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,32,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,33,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,34,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,35,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,36,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,37,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,38,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,39,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,40,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,41,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,42,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,43,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,44,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,45,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,46,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,47,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,48,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,49,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,50,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,51,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,52,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,53,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,54,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,55,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,56,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,57,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,58,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,59,drawing_material_list,medium,auxiliary-engine drawing/table default
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,60,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,61,spare_parts_table,high,known-good output rows
test7_auxiliary_engine_spare_parts_1,Test/Test 7/Auxiliary engine spare parts 1.pdf,62,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,1,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,2,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,3,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,4,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,5,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,6,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,7,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,8,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,9,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,10,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,11,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,12,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,13,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,14,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,15,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,16,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,17,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,18,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,19,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,20,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,21,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,22,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,23,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,24,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,25,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,26,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,27,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,28,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,29,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,30,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,31,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,32,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,33,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,34,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,35,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,36,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,37,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,38,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,39,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,40,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,41,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,42,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,43,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,44,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,45,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,46,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,47,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,48,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,49,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,50,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,51,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,52,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,53,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,54,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,55,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,56,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,57,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,58,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,59,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,60,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,61,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,62,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,63,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,64,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,65,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,66,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,67,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,68,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,69,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,70,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,71,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,72,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,73,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,74,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,75,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,76,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,77,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,78,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,79,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,80,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,81,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,82,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,83,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,84,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,85,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,86,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,87,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,88,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,89,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,90,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,91,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,92,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,93,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,94,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,95,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,96,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,97,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,98,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,99,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,100,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,101,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,102,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,103,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,104,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,105,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,106,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,107,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,108,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,109,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,110,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,111,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,112,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,113,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,114,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,115,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,116,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,117,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,118,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,119,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,120,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,121,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,122,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,123,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,124,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,125,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,126,drawing_material_list,medium,auxiliary-engine drawing/table default
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,127,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,128,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,129,spare_parts_table,high,known-good output rows
test8_auxiliary_engine_spare_parts_2,Test/Test 8/Auxiliary engine spare parts 2 1.pdf,130,spare_parts_table,high,known-good output rows
