fixture_id,pdf,page_no,layout,confidence,reason,heuristic_label,heuristic_confidence,text_snippet
test4_furuno_far2xx8_radar,"Test/Test 4/IME36520W_FAR2xx8 pg No 18-29,132,197-215.pdf",274,index_page,medium,image heuristic fallback,index_page,0.58,"   $  % & '5$:1 &+(&.(' $33529(' ':*1R 7,7/( 1$0( ྡ⛠ 5()1R 7<$0$6$., +0$., ,17(5&211(&7,21',$*5$0 ┦஫⤖⥺ᅗ 5-%                7% -81&7,21%2; 㜵Ỉ᥋⥆⟽ 5-%   7% 㺢㺼㺑㺚㺼㺖 &2$; -%  +0&&($ /$1ྠ㍈ኚ᥮ჾ            7% '&9,1 1& 7;+9+ 7;+9& 02725+ 02725+ 02725& 02725& 1& 1& 39+ 39& -%  +0&&($ /$1ྠ㍈ኚ᥮ჾ              1& 7;+9+ 7;+9& 02725+ 02725+ 39+ 39& 02725& 02725& 02725+ 02725& '&9,1  "
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,1,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #000001000066 CRANKCASE 1 51.01102-6056 CRANKCASE REPLACEMENT GROUP ASSEMBLY 1 2 51.01105-6037 BEARING CAP MAIN BEARING 6 3 06.22022-3061 DOWEL PIN 8H8X18-ST50-2K-ZNPHR3F 12 4 51.01105-6039 BEARING CAP THRUST BEARING 1 5 51.91301-0071 DOWEL PIN 2 6 51.90020-0293 HEX COLLAR BOLT M18X2X153-10.9 14 7 06.01494-4316 HEX SHOULDER STUD M12X1,5X85-10.9-MAN183-PHR 14 8 51.04410-0169 CAMSHAFT BUSH FINISHED PART 6 9 51.04410-0148 CAMSHAFT BUSH 1 10 51.04410-0115 THRUST RING 1 11 51.91605-0118 COV"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,2,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #000001000066 18 06.56631-0235 SEAL 14,3X22X1,5-ST/FKM1-80 WITH ELASTOMER LIP 2 19 06.08042-0605 DRAIN PLUG M18X1,5-ST-A3C 1 - 51.93610-0015 OIL SPRAYER NOZZLE 1 - - REPLACED BY * - 51.93610-0008 OIL SPRAYER NOZZLE 1 20 06.56631-0237 SEAL 18,3X26X1,5-ST/FKM1-80 WITH ELASTOMER LIP 1 21 51.90310-0149 DRAIN PLUG M26X1,5X12-ST 6 22 06.56631-0112 SEAL 26,7X34,93X2-ST/FPM1-80 WITH ELASTOMER LIP 6 23 06.08042-0611 DRAIN PLUG M30X1,5-ST-A3C 3 24 06.56631-0114 SEAL 31X39X2-ST/FPM1-80 WITH ELAST"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,3,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #000001000300 CRANKCASE CYLINDER LINER HOUSING COVER 1 51.01201-0467 CYLINDER LINER NORMAL COLLAR HEIGHT 10,05 MM 12 1 51.01201-0306 CYLINDER LINER OVERSIZE DIAMETER 0.50 MM OUTSIDE DIAMETER NB 1 51.01201-0307 CYLINDER LINER OVERSIZE DIAMETER 1.00 MM OUTSIDE DIAMETER NB 1 51.01201-0342 CYLINDER LINER HEIGHT: + 0,2 NB 2 51.96501-0493 O-RING 138X2,1-FPM2-70 24 3 51.96501-0522 O-RING 144X4-FPM2-70 24 4 51.01501-6018 HOUSING COVER ASSEMBLY 1 5 51.01903-0251 CONTROL HOUSING SEAL ASBESTOS-FR"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,7,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #027001000009 FLYWHEEL HOUSING 1 51.01401-6137 TIMING CASE ASSEMBLY 1 2 51.01510-0206 RADIAL SHAFT SEAL 120X140X13-ACM/PTFE 1 3 51.90720-0200 THRUST WASHER 1 4 51.90020-0159 HEX LOCK SCREW M8X8,4-12.9-PAB 2 5 04.10160-9164 ADHESIVE 50 ML BOTTLE 1 6 06.06145-0308 STUD M12-M12X1,5X30-8.8 3 7 51.01402-0018 COVER 1 8 51.96501-0262 O-RING 92X3-FPM1-70-GN 1 9 06.01284-3117 HEXAGON SCREW M8X30-10.9-MAN183-A2C 5 10 06.16739-0014 SPRING WASHER A8-MAN183-B1 5 11 06.08042-0609 DRAIN PLUG M26X1,5-"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,18,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #000002000047 CRANKSHAFT MOUNTING PARTS 1 51.02115-6006 TIMING GEAR - CRANKSHAFT ASSEMBLY 1 2 06.22022-3015 DOWEL PIN 8H8X32-ST50-2K 1 3 51.01114-6085 THRUST BEARING NORMAL ASSEMBLY 1 3 51.01114-6087 THRUST BEARING REPAIR STAGE 1 = 0,25 MM ASSEMBLY 1 3 51.01114-6088 THRUST BEARING REPAIR STAGE 2 = 0,50 MM ASSEMBLY 1 3 51.01114-6089 THRUST BEARING REPAIR STAGE 3 = 0,75 MM ASSEMBLY 1 3 51.01114-6090 THRUST BEARING REPAIR STAGE 4 = 1,00 MM ASSEMBLY 1 4 51.01110-6528 MAIN BEARING NORMAL 6 "
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,25,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #000003000056 CYLINDER HEAD GASKET CYLINDER HEAD BOLT 1 06.08042-0603 DRAIN PLUG M14X1,5-ST-A3C 12 2 06.56190-0706 SEAL A14X20-CU 12 3 51.03901-0298 CYLINDER HEAD GASKET ASBESTOS-FREE 12 4 51.90490-0022 EXTERNAL HEX ROUND BOLT M15X2X168-1200N/MM2-E20-ZNPHR3 24 5 51.90490-0023 EXTERNAL HEX ROUND BOLT M15X2X144-1200N/MM2-E20-ZNPHR3 36 6 51.90490-0024 EXTERNAL HEX ROUND BOLT M15X2X109-1200N/MM2-E20-ZNPHR3 12 7 09.16012-0117 ASSEMBLY PASTE 100 G TUBE NB 8 51.97801-0211 ADHESIVE LABEL 75X35"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,32,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #000005000200 OIL COOLER 1 51.05604-0030 OIL COOLER HOUSING 1 2 51.05901-0146 OIL COOLER SEAL 1 3 06.01283-5218 HEXAGON SCREW M10X35-8.8-MAN183-B1 5 3 06.01283-5222 HEXAGON SCREW M10X55-8.8-MAN183-B1 5 4 - DELETED * 5 06.02109-0040 CYLINDER SCREW M10X25-10.9-MAN183-A3C 5 6 06.15033-0814 WASHER 10X18X1,6-200HV-MAN183-B1 5 7 51.05601-0169 OIL COOLER 2 8 06.56254-2203 GASKET 26X48X1,0-AFOE2-M3219 4 9 06.01283-5122 HEXAGON SCREW M8X55-8.8-MAN183-B1 8 10 06.01283-5111 HEXAGON SCREW M8X16-8."
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,33,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #000005000200 20 51.05902-0048 OIL COOLER SEAL ASBESTOS-FREE 1 21 06.01283-5123 HEXAGON SCREW M8X60-8.8-MAN183-B1 3 22 06.16043-0210 SPRING WASHER B8-FST-A3C 22 24 50.98130-0273 REDUCING NIPPLE M26X1,5 / M10X1 1 25 06.08099-0023 DRAIN PLUG CM10X1-ST-MAN183-B1 1 26 06.56631-0233 SEAL 10,3X16X1,5-ST/FKM1-80 WITH ELASTOMER LIP 1 27 06.56631-0112 SEAL 26,7X34,93X2-ST/FPM1-80 WITH ELASTOMER LIP 3 28 06.08062-0203 DRAIN PLUG M14X1,5-ST-ZNPHR3F 1 29 06.56631-0235 SEAL 14,3X22X1,5-ST/FKM1-80 W"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,39,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #013005000303 OIL SUCTION LINE 1 51.05702-5344 OIL SUCTION LINE LEFT 1 2 51.05702-5345 OIL SUCTION LINE RIGHT 1 3 51.05705-0025 PERFORATED PLATE 2 4 51.90815-0016 SNAP RING 73,0X78,6X2,00 2 5 06.56259-0033 GASKET 35X58X1,0-AFOE2-M3219-A1-G1 2 6 06.01283-5115 HEXAGON SCREW M8X25-8.8-MAN183-B1 4 7 06.16739-0014 SPRING WASHER A8-MAN183-B1 4 8 51.97480-0422 FISH PLATE G20X5X61-10-41-9-ST37-2 2 HOLES 1 9 06.01283-5113 HEXAGON SCREW M8X20-8.8-MAN183-B1 2 10 06.15230-0205 WASHER 8,4X21X4-ST-M"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,44,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #000006000096 COOLANT PUMP MOUNTING PARTS 1 51.06500-6472 COOLANT PUMP ASSEMBLY 1 - 51.06501-0326 PUMP HOUSING 1 - 51.91606-0053 COVER A50,2/10,5-X5CRNI1810N 1 1 - EFFECTIVE PRODUCTION START 19/02 SEE PLATE: * - - COOLANT PUMP WITH PLUG CONNECTION * 2 06.08092-0144 DRAIN PLUG AM14X1,5-ST-A3C 1 3 06.56631-0235 SEAL 14,3X22X1,5-ST/FKM1-80 WITH ELASTOMER LIP 1 4 06.08069-0053 DRAIN PLUG G1/2""A-ST-A3C 2 5 06.56190-0716 SEAL A21X26-CU 2 - 04.10160-9164 ADHESIVE 50 ML BOTTLE 1 6 51.93410-011"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,48,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #004006000120 COOLANT PUMP TENSION PULLEY - 51.95800-7135 TENSION PULLEY ASSEMBLY 1 1 51.95820-0012 V-BELT PULLEY 2A94-40M6 2-GROOVE 1 2 06.29020-0125 CIRCLIP 40X1,75-ZNPHR5F 1 3 06.15033-0818 WASHER 17X28X2,5-200HV-MAN183-B1 1 4 51.93410-0110 BALL BEARING 6203-2RS1C3LHT23 2 5 06.37769-0053 NILOS GLAND 2 6 51.91701-0285 SLINGER 2 7 51.91701-0283 BUSH 12,2X17H6X24/39,5X35,7-9SMNPB2 1 8 51.93020-0294 BUSH 12,5X17,6F7X21,5/0,3-SINT-D10 1 9 51.19107-0110 GUIDE PIECE 1 10 06.15013-0413 WASH"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,49,index_page,medium,image heuristic fallback,index_page,0.58,D 2842 LE #016006000560 EXHAUST SYSTEM COOLING WATER LINES 1 51.06302-0296 COOLING WATER PIPE HARDENED 1 2 50.06302-5654 COOLING WATER PIPE 1 3 06.56257-2508 GASKET 50X78X2-AFQ1-M3219 ASBESTOS-FREE 2 4 06.01283-5214 HEXAGON SCREW M10X22-8.8-MAN183-B1 4 5 04.27405-9150 COOLING WATER HOSE 50X1000-3-BL NB 6 06.67122-6121 HOSE CLAMP A50-70X9-W2-2 2 7 51.06302-6021 INTAKE MANIFOLD HARDENED 1 8 51.96601-0482 GASKET ASBESTOS-FREE 1 9 06.01283-5117 HEXAGON SCREW M8X30-8.8-MAN183-B1 4 10 04.27405-9150 CO
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,53,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #016006000550 THERMOSTAT HOUSING CONNECTING PARTS MOUNTING PARTS 1 50.06404-0031 THERMOSTAT HOUSING 1 2 50.06301-0583 COOLING WATER PIPE 1 3 51.06402-0061 COOLING WATER THERMOSTAT 79 DEG. 3 4 51.06901-0108 COOLANT PUMP SEAL ASBESTOS-FREE 3 5 06.56341-2122 O-RING 60X4B-NBR3-60 3 6 06.01013-7118 HEX SHOULDER STUD M8X65-8.8-MAN183-B1 3 7 - DELETED * 8 06.08042-0609 DRAIN PLUG M26X1,5-ST-A3C 1 9 06.56631-0112 SEAL 26,7X34,93X2-ST/FPM1-80 WITH ELASTOMER LIP 1 10 06.08042-0603 DRAIN PLUG M14"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,59,index_page,medium,image heuristic fallback,index_page,0.58,D 2842 LE #016008002130 EXHAUST PIPES WATER COOLED MOUNTING PARTS 1 51.08901-0099 EXHAUST MANIFOLD SEAL ASBESTOS-FREE 12 2 06.01019-0141 HEX SHOULDER STUD M10X140-8.8-A3C 24 3 51.08901-0041 GASKET ASBESTOS-FREE 4 4 51.08105-0048 INTERMEDIATE PIECE RIGHT 1 5 51.08105-0047 INTERMEDIATE PIECE 1 6 51.90201-0173 STUD M10X30-GA-WARMFEST-C3J 8 - 04.10160-9131 ADHESIVE 50 ML-GN BOTTLE NB 7 06.15013-0412 WASHER 10X20X2-200HV-MAN183-B1 12 8 06.11241-0306 HEX LOCK NUT AM10-10-MAN183-B1 12 9 06.08092-0144 D
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,60,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #016008000271 EXHAUST SYSTEM BLEEDER LINES - - ITEM NUMBER 1 - 4 DELETED * 5 50.98110-0108 SWIVEL UNION L10M-OMD-ST-PHR/A3K 4 6 06.56631-0235 SEAL 14,3X22X1,5-ST/FKM1-80 WITH ELASTOMER LIP 4 7 50.06302-5458 COOLING WATER PIPE 1 8 06.71130-2107 T-UNION T-L10-MAN183-B1 2 9 50.06302-5459 COOLING WATER PIPE 1 10 50.06302-5460 COOLING WATER PIPE 1 11 04.27405-9502 COOLING WATER HOSE 10X20000-5 NB 12 06.67420-1218 SPRING CLIP A-18X12 4 13 50.06302-5461 COOLING WATER PIPE 1 14 06.71239-0006 E"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,63,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #014008000040 INTERCOOLER ELBOW AIR DUCT MOUNTING PARTS 1 51.09411-0195 INTERCOOLER ELBOW 1 2 06.08042-0606 DRAIN PLUG M20X1,5-ST-A3C 2 3 06.56190-0715 SEAL A20X26-CU 2 4 51.09904-0009 INTERCOOLER SEAL ASBESTOS-FREE 2 5 51.09411-5024 WYE 1 6 06.01284-7121 HEXAGON SCREW M8X50-10.9-MAN183-PHR 2 7 06.01284-3117 HEXAGON SCREW M8X30-10.9-MAN183-A2C 26 8 06.01013-7122 HEX SHOULDER STUD M8X85-8.8-MAN183-B1 2 9 06.01013-7127 HEX SHOULDER STUD M8X120-8.8-MAN183-B1 4 10 06.01019-0322 HEX SHOULDE"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,67,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #016009000060 TURBOCHARGER OIL RETURN LINES 1 51.05702-5432 OIL RETURN PIPE RIGHT 1 2 51.98131-0071 HOSE NIPPLE 22-M26X1,5-ST 1 3 06.56631-0112 SEAL 26,7X34,93X2-ST/FPM1-80 WITH ELASTOMER LIP 1 4 51.96330-0346 HOSE 22X65-1 1 5 04.97126-9004 INSULATING HOSE 35X2,5X40000-HYPALON NB 6 06.67128-0513 HOSE CLAMP S32-39 3 7 51.05702-5167 OIL RETURN PIPE TURBOCHARGER 1 8 51.96601-0383 GASKET 26X52,5X11X1,5-AFOE2 ASBESTOS-FREE 2 9 06.01283-5214 HEXAGON SCREW M10X22-8.8-MAN183-B1 4 10 - DELETED "
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,68,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #016009000050 TURBOCHARGER PRESSURE OIL LINES 1 51.05702-5153 OIL PRESSURE PIPE 1 2 51.05702-5152 OIL PRESSURE PIPE 1 3 51.96601-0386 GASKET 12X38X11X1-AFOE4 ASBESTOS-FREE 2 4 06.01283-5214 HEXAGON SCREW M10X22-8.8-MAN183-B1 4 5 06.78350-2106 HOLLOW SCREW UNION 10-ZNPHR3F 1 6 06.56631-0235 SEAL 14,3X22X1,5-ST/FKM1-80 WITH ELASTOMER LIP 2 7 51.09141-0004 GUARD PLATE 1 8 51.09141-0005 GUARD PLATE LEFT 1 9 06.01284-5113 HEXAGON SCREW M8X20-10.9-MAN183-B1 3 10 06.15013-0411 WASHER 8X16X1,6"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,69,index_page,medium,image heuristic fallback,index_page,0.58,D 2842 LE #002010000043 INJECTION LINES 1 51.10302-6117 INJECTION LINE CYLINDERS 1-6 SET 1 2 51.10302-0553 INJECTION LINE CYLINDER 1 1 3 51.10302-0554 INJECTION LINE CYLINDER 2 1 4 51.10302-0555 INJECTION LINE CYLINDER 3 1 5 51.10302-0556 INJECTION LINE CYLINDER 4 1 6 51.10302-0557 INJECTION LINE CYLINDER 5 1 7 51.10302-0558 INJECTION LINE CYLINDER 6 1 8 51.97401-6059 MOUNTING CLAMP B-2-ST/EPDM-FE/ZN8C FOR INJECTION PIPES 1 9 51.97401-6038 MOUNTING CLAMP B-3-ST/EPDM-ZN FOR INJECTION PIPES 6 10 5
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,71,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #000010000008 INJECTION LINES MOUNTING PARTS 1 51.97485-0065 BRACKET 1 2 06.01284-6911 HEXAGON SCREW M6X16-10.9-MAN183-PHR 1 3 06.16739-0011 SPRING WASHER A6-MAN183-B1 1 4 06.11064-2112 HEXAGON NUT M6-8-MAN183-B1 1 5 06.15230-0205 WASHER 8,4X21X4-ST-MAN183-B1 1 6 06.15013-0411 WASHER 8X16X1,6-200HV-MAN183-B1 2 7 51.97480-0684 BRACKET 1 8 06.01284-6911 HEXAGON SCREW M6X16-10.9-MAN183-PHR 2 9 06.16739-0011 SPRING WASHER A6-MAN183-B1 1 10 06.11064-2112 HEXAGON NUT M6-8-MAN183-B1 1 11 51.9"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,73,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #015010000010 NOZZLE HOLDER - 51.10101-7274 NOZZLE HOLDER COMBINATION 12 1 51.10101-6040 NOZZLE HOLDER 12 - 09.16012-0114 HT GREASE TB100G TUBE NB 2 81.10106-0010 THRUST PIN 12 3 51.97601-0138 PRESSURE SPRING 12 4 81.11308-0015 SHIM 0,80 MM NB 4 81.11308-0016 SHIM 0,85 MM NB 4 81.11308-0059 SHIM 0,88 MM NB 4 81.11308-0017 SHIM 0,90 MM NB 4 81.11308-0018 SHIM 0,95 MM NB 4 81.11308-0060 SHIM 0,98 MM NB 4 51.11308-0010 SHIM 1,00 MM NB 4 81.11308-0001 SHIM 1,05 MM NB 4 81.11308-0061 SHIM 1"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,74,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #015010000010 4 51.11308-0011 SHIM 1,35 MM NB 4 81.11308-0064 SHIM 1,38 MM NB 5 81.11308-0007 SHIM 1,40 MM NB 5 51.11308-0012 SHIM 1,45 MM NB 5 81.11308-0065 SHIM 1,48 MM NB 5 51.11308-0013 SHIM 1,50 MM NB 5 51.11308-0014 SHIM 1,55 MM NB 5 81.11308-0066 SHIM 1,58 MM NB 5 81.11308-0008 SHIM 1,60 MM NB 5 81.11308-0009 SHIM 1,65 MM NB 5 81.11308-0067 SHIM 1,68 MM NB 5 51.11308-0015 SHIM 1,70 MM NB 5 51.11308-0016 SHIM 1,75 MM NB 5 81.11308-0068 SHIM 1,78 MM NB 5 51.11308-0017 SHIM 1,80 MM"
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,79,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #015012004120 DRIP OIL LINE INJECTION PUMP MOUNTING PARTS 1 51.12305-5127 DRIP OIL LINE 2 2 51.96501-0348 SEAL 6,2X11X1-CU DOUBLE 12 3 51.98150-0167 HOLLOW SCREW M6X15,5E-42CRMOS4V-ZNPHR3F 10 4 51.12302-5045 FUEL LINE 1 5 51.12302-5046 DRIP OIL LINE LEFT 1 - - ITEM NUMBER 6 - 8 DELETED * 9 51.91701-0295 BUSH 9X18X29-ST35NBK 1 10 51.98150-0169 HOLLOW SCREW 2 11 06.78412-0305 THREADED UNION 1 12 51.98101-0077 TWIN RING UNION 1 13 06.56631-0232 SEAL 8,3X14X1-ST/FKM1-80 WITH ELASTOMER LIP "
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,81,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #015012004140 FUEL LINES 1 - DELETED * 2 06.78320-0106 RING UNION LL10-A4C 1 3 51.98150-0175 HOLLOW SCREW M14X1,5X26E-ST-SW19-P3A 1 4 06.56631-0235 SEAL 14,3X22X1,5-ST/FKM1-80 WITH ELASTOMER LIP 2 5 51.98131-2001 THREADED UNION 1 6 51.12301-5850 FUEL LINE 1 7 06.78160-0106 THREADED UNION A8-ST 1 8 06.56631-0235 SEAL 14,3X22X1,5-ST/FKM1-80 WITH ELASTOMER LIP 1 9 51.12302-5184 FUEL LINE ASSEMBLY 1 - 51.97480-0636 BRACKET 1 - 51.91701-0114 BUSH 9X12,9X5,5-ST35NBK 1 - 06.15230-0205 WASHER "
test5_ae_d2842le_dci,Test/Test 5/Extracted pages from DCI DR 12 & 14 AE PARTS CAT D2842LE ESN 49361860994101.pdf,89,index_page,medium,image heuristic fallback,index_page,0.58,"D 2842 LE #000099000008 ENGINE SEAL SET - 06.56333-3256 O-RING 24,2X3B-FPM1-70-GN 1 - - NOT AVAILABLE AS COMPLETE UNIT REPLACED BY * - 51.01510-0206 RADIAL SHAFT SEAL 120X140X13-ACM/PTFE 1 - 51.02130-0013 RACE 1 - 51.01510-6004 RADIAL SHAFT SEAL 105X130X12RD-ACM/PTFE/FILZ ASSEMBLY 1 - 51.01903-0166 CONTROL HOUSING SEAL ASBESTOS-FREE 1 - 51.01908-0022 GASKET ASBESTOS-FREE 1 - 51.04902-0028 SEAL - VALVE STEM D25/D28 24 - - ONLY FOR D2842 LXF * - 51.08901-0041 GASKET ASBESTOS-FREE 4 - 51.38902-0006"
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,1,index_page,medium,image heuristic fallback,index_page,0.58,"18'€ <br> MAN <br> Pos. <br> 1 <br> 1 <br> 30 <br> 46 <br> 63 <br> 64 <br> 66 <br> 67 <br> 70 <br> 21 <br> 72 <br> 73 <br> Ölwanne für 6 Zyl,Mbtor <br> Benennung <br> Dsignation <br> Carter d'huile pour moteur à6 cylindres <br> Olwanne für 7 Zyl.Motor <br> Carter d'huile pour moteur à 7 cylindres <br> Ölwanne für 8 Zyl.Motor <br> Fausse bride <br> Carter d'huile pour moteur à8 cylindres <br> Ölwanne fur 9 Zyl.-Motor <br> Dichtung <br> Joint <br> Carter d'huile pour moteur à 9 cylindres <br> Blin"
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,2,index_page,medium,image heuristic fallback,index_page,0.58,"POs <br> 1 <br> 2 <br> 3 <br> 4 <br> 11 <br> 13 <br> 15 <br> 16 <br> 17 <br> 18 <br> 22 <br> 23 <br> 24 <br> 25 <br> 26 <br> 27 <br> 31 <br> 33 <br> 34 <br> 35 <br> D36 5624 <br> Benennung <br> Désignation <br> Zylinderkurbelgehäuse mit Pos.11, <br> 13-27 für 6 Zyl.-Motor <br> Carter de vilebrequin avec rep. 11, <br> 13-27 pour moteur à 6 cylindres <br> Zylinderkurbelgehäuse mit Pos. 11, <br> 13-27 für 7 Zyl.-Motor <br> Carter de vilebrequin avec rep. 11, <br> 13-27 pour moteur à 7 cylindres <br"
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,3,index_page,medium,image heuristic fallback,index_page,0.58,Pos. <br> 37 <br> 38 <br> 39 <br> 40 <br> 41 <br> 42 <br> 43 <br> 44 <br> 45 <br> 46 <br> 47 <br> 48 <br> 49 <br> 50 <br> 53 <br> 54 <br> 57 <br> 58 <br> 59 <br> 60 <br> 62 <br> 63 <br> 64 <br> 66 <br> 67 <br> 69 <br> 70 <br> 71 <br> 72 <br> Benennung <br> Désignation <br> Stiftschraube <br> Goujon <br> Stiftschraube <br> Goujon <br> Stiftschraube <br> Goujon <br> Stiftschraube <br> Goujon <br> Stiftschraube <br> Goujon <br> Stiftschraube <br> Goujon <br> Stiftschraube <br> Goujon <br> Verschluß
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,8,index_page,medium,image heuristic fallback,index_page,0.58,"MAN <br> Pos. <br> S8'1L <br> 2 <br> L <br> 5 <br> 6 <br> K <br> 12 <br> 13 <br> 14 <br> 15 <br> 17 <br> 661 <br> 602 <br> 603 <br> 604 <br> 605 <br> 606 <br> 18 <br> 20 <br> 21 <br> 22 <br> 23 <br> 24 <br> 25 <br> Benennung <br> Désignation <br> lanschleger, konplett rit Pos. 2-6 <br> Flasaue-bride conpl. avec pos. 2 <br> Untere Flanschlagerhalfte <br> biti inferieur de flasoue-bride <br> Obere Flanschlagerhalfte <br> Boulon <br> bitiésupérieur de flasque-bride <br> Schraube <br> Stift <br> Gou"
test6_man_bw_spares_catalogue,Test/Test 6/Extracted pages from MAN B&W SPARES PARTS CATALOGUE.pdf,10,index_page,medium,image heuristic fallback,index_page,0.58,MAN <br> Pos. <br> 6 <br> 12 <br> 17 <br> 24 <br> 26 <br> 33 <br> 37 <br> 40 <br> 42 <br> 47 <br> 48 <br> 51 <br> 52 <br> 55 <br> 56 <br> Benennung <br> Désignation <br> D36 5624 <br> Kurbelwelle mit Pos. 24+26 für <br> 6 Zyl.-Motor <br> Vilebrequin avec rep. 24+26 pour <br> moteur a 6 cylindres <br> Kurbelwelle mit Pos. 24+26 für <br> 7 Zyl.-Mbtor <br> Vilebrequin avec rep. 24+26 pour <br> moteur a 7 cylindres <br> Kurbelwelle mit Pos. 24+26 für <br> 8 Zyl.-Motor <br> Vilebrequin avec rep. 24+2
